name,type,value,shield,boost,overheat,backLabel,evolve,storyMechanic,modify,effectText,flavorText,category,tier,box,deck,cardNum,boxCode,cardCode,release
Blade Storm,Attack,,,,,,,,,Gravehold suffers 3 damage. The player with the fewest opened breaches suffers 2 damage.,,Basic,1,Buried Secrets,,149,BS,BS149,12
Hex of Vulnerability,Power,3,,,,,,,,"To Discard: Spend 6꒔.
Power 3: Place this card next to the player with the most life. For the rest of the game, when that player suffers damage, they suffer 1 additional damage.
(This cannot be removed once resolved.)",,Basic,1,Buried Secrets,,150,BS,BS150,12
Throng Commander,Minion,1,3,,,,,,,"Persistent: If there are two or more other minions in play, Gravehold suffers 6 damage and discard this minion. Otherwise, any player suffers 2 damage.",,Basic,1,Buried Secrets,,151,BS,BS151,12
Divert,Attack,,,,,,,,,The player with the most expensive prepped spell casts that spell. The damage that spell deals must be dealt to the player who cast it instead of to a minion or the nemesis.,,Basic,2,Buried Secrets,,152,BS,BS152,12
Depreciate,Power,2,,,,,,,,"To Discard: Spend 7꒔.
Power 2: Unleash twice. The player with the most expensive card in hand destroys that card and then gains a card of the same type that costs less from any supply pile. That player suffers 2 damage.",,Basic,2,Buried Secrets,,153,BS,BS153,12
Armored Haze,Minion,1,4,,,,,,,"Persistent: Any player suffers 1 damage for each shield token this minion has. Then, this minion suffers 1 damage.",,Basic,2,Buried Secrets,,154,BS,BS154,12
Muster,Attack,,,,,,,,,Unleash twice. Each minion in play gains 5 life.,,Basic,3,Buried Secrets,,155,BS,BS155,12
Breach Tunnel,Power,4,,,,,,,,"Power 4: If each player has at least one closed breach, the nemesis overwhelms them and the players lose.",,Basic,3,Buried Secrets,,156,BS,BS156,12
Mailed Shade,Minion,8,1,,,,,,,"This minion can only be dealt damage by spells from a Ⅲ breach.
Persistent: Unleash twice.",,Basic,3,Buried Secrets,,157,BS,BS157,12
Blitz,Turn Order,,,,,Turn Order,,,,"Setup: Use this card if you want to increase the difficulty of the nemesis. Replace a nemesis turn order card in the turn order deck with this turn order card.
Rules: When this turn order card is drawn, resolve the nemesis main phase once. Then, resolve the nemesis turn as usual. This card counts as a nemesis turn order card.",,,,Buried Secrets,,158,BS,BS158,12
Stop 4 Front,Stop Card,,,,,Stop Card,,,,This deck is the front of Stop 4 deck. Do not open this until instructed to do so.,,,,The New Age,4,01,NA-,NA-4-01,13
Stop 4 Back,Stop Card,,,,,Stop Card,,,,This is the back of Stop 4 deck. Do not open from this side.,,,,The New Age,4,20,NA-,NA-4-20,13
Stop 1a Front,Stop Card,,,,,Stop Card,,,,This deck is the front of Stop 1a deck. Do not open this until instructed to do so.,,,,The New Age,1a,01,NA-,NA-1a-01,13
Exogranite,Gem,3,,,,,,,,"Gain 2꒔.
OR
Destroy this. Gain 3꒔.",I love the colors this one makes when it explodes. - Claudia,,,The New Age,1a,02,NA-,NA-1a-02,13
Exogranite,Gem,3,,,,,,,,"Gain 2꒔.
OR
Destroy this. Gain 3꒔.",I love the colors this one makes when it explodes. - Claudia,,,The New Age,1a,03,NA-,NA-1a-03,13
Exogranite,Gem,3,,,,,,,,"Gain 2꒔.
OR
Destroy this. Gain 3꒔.",I love the colors this one makes when it explodes. - Claudia,,,The New Age,1a,04,NA-,NA-1a-04,13
Exogranite,Gem,3,,,,,,,,"Gain 2꒔.
OR
Destroy this. Gain 3꒔.",I love the colors this one makes when it explodes. - Claudia,,,The New Age,1a,05,NA-,NA-1a-05,13
Exogranite,Gem,3,,,,,,,,"Gain 2꒔.
OR
Destroy this. Gain 3꒔.",I love the colors this one makes when it explodes. - Claudia,,,The New Age,1a,06,NA-,NA-1a-06,13
Exogranite,Gem,3,,,,,,,,"Gain 2꒔.
OR
Destroy this. Gain 3꒔.",I love the colors this one makes when it explodes. - Claudia,,,The New Age,1a,07,NA-,NA-1a-07,13
Exogranite,Gem,3,,,,,,,,"Gain 2꒔.
OR
Destroy this. Gain 3꒔.",I love the colors this one makes when it explodes. - Claudia,,,The New Age,1a,08,NA-,NA-1a-08,13
Recurring Jasper,Gem,4,,,,,,,,"Gain 2꒔. If the top card of your discard spell is a spell, you may place this gem on top of your deck.","Most times, aether calls to magic. In this one, magic calls to aether. - Lexive, Arcane Theorist",,,The New Age,1a,09,NA-,NA-1a-09,13
Recurring Jasper,Gem,4,,,,,,,,"Gain 2꒔. If the top card of your discard spell is a spell, you may place this gem on top of your deck.","Most times, aether calls to magic. In this one, magic calls to aether. - Lexive, Arcane Theorist",,,The New Age,1a,10,NA-,NA-1a-10,13
Recurring Jasper,Gem,4,,,,,,,,"Gain 2꒔. If the top card of your discard spell is a spell, you may place this gem on top of your deck.","Most times, aether calls to magic. In this one, magic calls to aether. - Lexive, Arcane Theorist",,,The New Age,1a,11,NA-,NA-1a-11,13
Recurring Jasper,Gem,4,,,,,,,,"Gain 2꒔. If the top card of your discard spell is a spell, you may place this gem on top of your deck.","Most times, aether calls to magic. In this one, magic calls to aether. - Lexive, Arcane Theorist",,,The New Age,1a,12,NA-,NA-1a-12,13
Recurring Jasper,Gem,4,,,,,,,,"Gain 2꒔. If the top card of your discard spell is a spell, you may place this gem on top of your deck.","Most times, aether calls to magic. In this one, magic calls to aether. - Lexive, Arcane Theorist",,,The New Age,1a,13,NA-,NA-1a-13,13
Recurring Jasper,Gem,4,,,,,,,,"Gain 2꒔. If the top card of your discard spell is a spell, you may place this gem on top of your deck.","Most times, aether calls to magic. In this one, magic calls to aether. - Lexive, Arcane Theorist",,,The New Age,1a,14,NA-,NA-1a-14,13
Recurring Jasper,Gem,4,,,,,,,,"Gain 2꒔. If the top card of your discard spell is a spell, you may place this gem on top of your deck.","Most times, aether calls to magic. In this one, magic calls to aether. - Lexive, Arcane Theorist",,,The New Age,1a,15,NA-,NA-1a-15,13
Energized Rubidium,Gem,5,,,,,,,,"Gain 3꒔. Any ally may discard a card in hand. If they do, that player gains 1 charge.",Let knowledge empower you. - Gygar,,,The New Age,1a,16,NA-,NA-1a-16,13
Energized Rubidium,Gem,5,,,,,,,,"Gain 3꒔. Any ally may discard a card in hand. If they do, that player gains 1 charge.",Let knowledge empower you. - Gygar,,,The New Age,1a,17,NA-,NA-1a-17,13
Energized Rubidium,Gem,5,,,,,,,,"Gain 3꒔. Any ally may discard a card in hand. If they do, that player gains 1 charge.",Let knowledge empower you. - Gygar,,,The New Age,1a,18,NA-,NA-1a-18,13
Energized Rubidium,Gem,5,,,,,,,,"Gain 3꒔. Any ally may discard a card in hand. If they do, that player gains 1 charge.",Let knowledge empower you. - Gygar,,,The New Age,1a,19,NA-,NA-1a-19,13
Energized Rubidium,Gem,5,,,,,,,,"Gain 3꒔. Any ally may discard a card in hand. If they do, that player gains 1 charge.",Let knowledge empower you. - Gygar,,,The New Age,1a,20,NA-,NA-1a-20,13
Energized Rubidium,Gem,5,,,,,,,,"Gain 3꒔. Any ally may discard a card in hand. If they do, that player gains 1 charge.",Let knowledge empower you. - Gygar,,,The New Age,1a,21,NA-,NA-1a-21,13
Energized Rubidium,Gem,5,,,,,,,,"Gain 3꒔. Any ally may discard a card in hand. If they do, that player gains 1 charge.",Let knowledge empower you. - Gygar,,,The New Age,1a,22,NA-,NA-1a-22,13
Galvanized Bauble,Relic,3,,,,,,,,"Focus any ally's breach.
OR
Cast any player's prepped spell. You may destroy it.",I think I knew this relic once. I was happier then. - Lost,,,The New Age,1a,23,NA-,NA-1a-23,13
Galvanized Bauble,Relic,3,,,,,,,,"Focus any ally's breach.
OR
Cast any player's prepped spell. You may destroy it.",I think I knew this relic once. I was happier then. - Lost,,,The New Age,1a,24,NA-,NA-1a-24,13
Galvanized Bauble,Relic,3,,,,,,,,"Focus any ally's breach.
OR
Cast any player's prepped spell. You may destroy it.",I think I knew this relic once. I was happier then. - Lost,,,The New Age,1a,25,NA-,NA-1a-25,13
Galvanized Bauble,Relic,3,,,,,,,,"Focus any ally's breach.
OR
Cast any player's prepped spell. You may destroy it.",I think I knew this relic once. I was happier then. - Lost,,,The New Age,1a,26,NA-,NA-1a-26,13
Galvanized Bauble,Relic,3,,,,,,,,"Focus any ally's breach.
OR
Cast any player's prepped spell. You may destroy it.",I think I knew this relic once. I was happier then. - Lost,,,The New Age,1a,27,NA-,NA-1a-27,13
Aether Conduit,Relic,4,,,,,,,,"Attach this to any player's breach. When a spell is cast from this breach, the player who cast that spell gains 1꒔.",This is just one of the many techniques I brought from the Void. - Qu,,,The New Age,1a,28,NA-,NA-1a-28,13
Aether Conduit,Relic,4,,,,,,,,"Attach this to any player's breach. When a spell is cast from this breach, the player who cast that spell gains 1꒔.",This is just one of the many techniques I brought from the Void. - Qu,,,The New Age,1a,29,NA-,NA-1a-29,13
Aether Conduit,Relic,4,,,,,,,,"Attach this to any player's breach. When a spell is cast from this breach, the player who cast that spell gains 1꒔.",This is just one of the many techniques I brought from the Void. - Qu,,,The New Age,1a,30,NA-,NA-1a-30,13
Aether Conduit,Relic,4,,,,,,,,"Attach this to any player's breach. When a spell is cast from this breach, the player who cast that spell gains 1꒔.",This is just one of the many techniques I brought from the Void. - Qu,,,The New Age,1a,31,NA-,NA-1a-31,13
Aether Conduit,Relic,4,,,,,,,,"Attach this to any player's breach. When a spell is cast from this breach, the player who cast that spell gains 1꒔.",This is just one of the many techniques I brought from the Void. - Qu,,,The New Age,1a,32,NA-,NA-1a-32,13
Tethered Darts,Spell,3,,,,,,,,"Cast: Deal 2 damage. If this was cast from an opened III or Ⅳ breach, you may place this into any ally's hand.","Despite not being born in Gravehold, Inco quickly became one of us. - Sahala",,,The New Age,1a,33,NA-,NA-1a-33,13
Tethered Darts,Spell,3,,,,,,,,"Cast: Deal 2 damage. If this was cast from an opened III or Ⅳ breach, you may place this into any ally's hand.","Despite not being born in Gravehold, Inco quickly became one of us. - Sahala",,,The New Age,1a,34,NA-,NA-1a-34,13
Tethered Darts,Spell,3,,,,,,,,"Cast: Deal 2 damage. If this was cast from an opened III or Ⅳ breach, you may place this into any ally's hand.","Despite not being born in Gravehold, Inco quickly became one of us. - Sahala",,,The New Age,1a,35,NA-,NA-1a-35,13
Tethered Darts,Spell,3,,,,,,,,"Cast: Deal 2 damage. If this was cast from an opened III or Ⅳ breach, you may place this into any ally's hand.","Despite not being born in Gravehold, Inco quickly became one of us. - Sahala",,,The New Age,1a,36,NA-,NA-1a-36,13
Tethered Darts,Spell,3,,,,,,,,"Cast: Deal 2 damage. If this was cast from an opened III or Ⅳ breach, you may place this into any ally's hand.","Despite not being born in Gravehold, Inco quickly became one of us. - Sahala",,,The New Age,1a,37,NA-,NA-1a-37,13
Force Amplifier,Spell,4,,,,,,,,"Cast: Deal 3 damage. If this was cast from an opened III or Ⅳ breach, deal 1 additional damage.","Put your hand here, yes there. Bend this way. Okay, now imagine fire. - Talix",,,The New Age,1a,38,NA-,NA-1a-38,13
Force Amplifier,Spell,4,,,,,,,,"Cast: Deal 3 damage. If this was cast from an opened III or Ⅳ breach, deal 1 additional damage.","Put your hand here, yes there. Bend this way. Okay, now imagine fire. - Talix",,,The New Age,1a,39,NA-,NA-1a-39,13
Force Amplifier,Spell,4,,,,,,,,"Cast: Deal 3 damage. If this was cast from an opened III or Ⅳ breach, deal 1 additional damage.","Put your hand here, yes there. Bend this way. Okay, now imagine fire. - Talix",,,The New Age,1a,40,NA-,NA-1a-40,13
Force Amplifier,Spell,4,,,,,,,,"Cast: Deal 3 damage. If this was cast from an opened III or Ⅳ breach, deal 1 additional damage.","Put your hand here, yes there. Bend this way. Okay, now imagine fire. - Talix",,,The New Age,1a,41,NA-,NA-1a-41,13
Force Amplifier,Spell,4,,,,,,,,"Cast: Deal 3 damage. If this was cast from an opened III or Ⅳ breach, deal 1 additional damage.","Put your hand here, yes there. Bend this way. Okay, now imagine fire. - Talix",,,The New Age,1a,42,NA-,NA-1a-42,13
Imbued Smash,Spell,5,,,,,,,,"Cast: Deal 4 damage. You may discard a card in hand. If you do, deal 2 damage to the nemesis.
(Effects that modify damage affect both instances of damage.)","Of course it's done! Just... punch far away from me first, okay? - Claudia",,,The New Age,1a,43,NA-,NA-1a-43,13
Imbued Smash,Spell,5,,,,,,,,"Cast: Deal 4 damage. You may discard a card in hand. If you do, deal 2 damage to the nemesis.
(Effects that modify damage affect both instances of damage.)","Of course it's done! Just... punch far away from me first, okay? - Claudia",,,The New Age,1a,44,NA-,NA-1a-44,13
Imbued Smash,Spell,5,,,,,,,,"Cast: Deal 4 damage. You may discard a card in hand. If you do, deal 2 damage to the nemesis.
(Effects that modify damage affect both instances of damage.)","Of course it's done! Just... punch far away from me first, okay? - Claudia",,,The New Age,1a,45,NA-,NA-1a-45,13
Imbued Smash,Spell,5,,,,,,,,"Cast: Deal 4 damage. You may discard a card in hand. If you do, deal 2 damage to the nemesis.
(Effects that modify damage affect both instances of damage.)","Of course it's done! Just... punch far away from me first, okay? - Claudia",,,The New Age,1a,46,NA-,NA-1a-46,13
Imbued Smash,Spell,5,,,,,,,,"Cast: Deal 4 damage. You may discard a card in hand. If you do, deal 2 damage to the nemesis.
(Effects that modify damage affect both instances of damage.)","Of course it's done! Just... punch far away from me first, okay? - Claudia",,,The New Age,1a,47,NA-,NA-1a-47,13
Patterned Strike,Spell,7,,,,,,,,Cast: Deal 4 damage. You may return to your hand up to two cards in your discard pile that cost 0꒔.,"Even breach magic is governed by rules of action and result. - Lexive, Arcane Theorist",,,The New Age,1a,48,NA-,NA-1a-48,13
Patterned Strike,Spell,7,,,,,,,,Cast: Deal 4 damage. You may return to your hand up to two cards in your discard pile that cost 0꒔.,"Even breach magic is governed by rules of action and result. - Lexive, Arcane Theorist",,,The New Age,1a,49,NA-,NA-1a-49,13
Patterned Strike,Spell,7,,,,,,,,Cast: Deal 4 damage. You may return to your hand up to two cards in your discard pile that cost 0꒔.,"Even breach magic is governed by rules of action and result. - Lexive, Arcane Theorist",,,The New Age,1a,50,NA-,NA-1a-50,13
Patterned Strike,Spell,7,,,,,,,,Cast: Deal 4 damage. You may return to your hand up to two cards in your discard pile that cost 0꒔.,"Even breach magic is governed by rules of action and result. - Lexive, Arcane Theorist",,,The New Age,1a,51,NA-,NA-1a-51,13
Patterned Strike,Spell,7,,,,,,,,Cast: Deal 4 damage. You may return to your hand up to two cards in your discard pile that cost 0꒔.,"Even breach magic is governed by rules of action and result. - Lexive, Arcane Theorist",,,The New Age,1a,52,NA-,NA-1a-52,13
Stop 1a Back,Stop Card,,,,,Stop Card,,,,This is the back of Stop 1a deck. Do not open from this side.,,,,The New Age,1a,53,NA-,NA-1a-53,13
Stop 1b Front,Stop Card,,,,,Stop Card,,,,This deck is the front of Stop 1b deck. Do not open this until instructed to do so.,,,,The New Age,1b,01,NA-,NA-1b-01,13
Crystal,Gem,0,,,,,,,,Gain 1꒔.,,,,The New Age,1b,02,NA-,NA-1b-02,13
Crystal,Gem,0,,,,,,,,Gain 1꒔.,,,,The New Age,1b,03,NA-,NA-1b-03,13
Crystal,Gem,0,,,,,,,,Gain 1꒔.,,,,The New Age,1b,04,NA-,NA-1b-04,13
Sparkling Meteorite,Gem,0,,,,,,,,"Gain 1꒔.
OR
Gain 3꒔ that can only be used to focus or open a breach.",I took up my father's power to keep Gravehold safe. - Sahala,"Sahala, Oracle",,The New Age,1b,05,NA-,NA-1b-05,13
Spark,Spell,0,,,,,,,,Cast: Deal 1 damage.,,,,The New Age,1b,06,NA-,NA-1b-06,13
Crystal,Gem,0,,,,,,,,Gain 1꒔.,,,,The New Age,1b,07,NA-,NA-1b-07,13
Crystal,Gem,0,,,,,,,,Gain 1꒔.,,,,The New Age,1b,08,NA-,NA-1b-08,13
Crystal,Gem,0,,,,,,,,Gain 1꒔.,,,,The New Age,1b,09,NA-,NA-1b-09,13
Spark,Spell,0,,,,,,,,Cast: Deal 1 damage.,,,,The New Age,1b,10,NA-,NA-1b-10,13
Spark,Spell,0,,,,,,,,Cast: Deal 1 damage.,,,,The New Age,1b,11,NA-,NA-1b-11,13
Crystal,Gem,0,,,,,,,,Gain 1꒔.,,,,The New Age,1b,12,NA-,NA-1b-12,13
Crystal,Gem,0,,,,,,,,Gain 1꒔.,,,,The New Age,1b,13,NA-,NA-1b-13,13
Crystal,Gem,0,,,,,,,,Gain 1꒔.,,,,The New Age,1b,14,NA-,NA-1b-14,13
Tidal Surge,Spell,0,,,,,,,,Cast: Gain 1 charge.,This is nothing. There's greater power still hiding in the depths. - Gygar,"Gygar, Tide Master",,The New Age,1b,15,NA-,NA-1b-15,13
Spark,Spell,0,,,,,,,,Cast: Deal 1 damage.,,,,The New Age,1b,16,NA-,NA-1b-16,13
Crystal,Gem,0,,,,,,,,Gain 1꒔.,,,,The New Age,1b,17,NA-,NA-1b-17,13
Crystal,Gem,0,,,,,,,,Gain 1꒔.,,,,The New Age,1b,18,NA-,NA-1b-18,13
Crystal,Gem,0,,,,,,,,Gain 1꒔.,,,,The New Age,1b,19,NA-,NA-1b-19,13
Tidal Surge,Spell,0,,,,,,,,Cast: Gain 1 charge.,This is nothing. There's greater power still hiding in the depths. - Gygar,"Gygar, Tide Master",,The New Age,1b,20,NA-,NA-1b-20,13
Spark,Spell,0,,,,,,,,Cast: Deal 1 damage.,,,,The New Age,1b,21,NA-,NA-1b-21,13
Crystal,Gem,0,,,,,,,,Gain 1꒔.,,,,The New Age,1b,22,NA-,NA-1b-22,13
Crystal,Gem,0,,,,,,,,Gain 1꒔.,,,,The New Age,1b,23,NA-,NA-1b-23,13
Crystal,Gem,0,,,,,,,,Gain 1꒔.,,,,The New Age,1b,24,NA-,NA-1b-24,13
Crystal,Gem,0,,,,,,,,Gain 1꒔.,,,,The New Age,1b,25,NA-,NA-1b-25,13
Gift Of Spirit,Spell,0,,,,,,,,"Cast: Deal 1 damage.
OR
Cast: Any ally draws a card.","Breathe it in, let it invigorate you. - Taqren","Taqren, The Shield",,The New Age,1b,26,NA-,NA-1b-26,13
Crystal,Gem,0,,,,,,,,Gain 1꒔.,,,,The New Age,1b,27,NA-,NA-1b-27,13
Crystal,Gem,0,,,,,,,,Gain 1꒔.,,,,The New Age,1b,28,NA-,NA-1b-28,13
Crystal,Gem,0,,,,,,,,Gain 1꒔.,,,,The New Age,1b,29,NA-,NA-1b-29,13
Crystal,Gem,0,,,,,,,,Gain 1꒔.,,,,The New Age,1b,30,NA-,NA-1b-30,13
Spark,Spell,0,,,,,,,,Cast: Deal 1 damage.,,,,The New Age,1b,31,NA-,NA-1b-31,13
Crystal,Gem,0,,,,,,,,Gain 1꒔.,,,,The New Age,1b,32,NA-,NA-1b-32,13
Crystal,Gem,0,,,,,,,,Gain 1꒔.,,,,The New Age,1b,33,NA-,NA-1b-33,13
Crystal,Gem,0,,,,,,,,Gain 1꒔.,,,,The New Age,1b,34,NA-,NA-1b-34,13
Crystal,Gem,0,,,,,,,,Gain 1꒔.,,,,The New Age,1b,35,NA-,NA-1b-35,13
Aetherscope,Gem,0,,,,,,,,"Gain 1꒔.
OR
Any ally may lose 1 charge. If they do, gain 2 charges.",The greatest power rests in the smallest detail. - Claudia,"Claudia, Prospector",,The New Age,1b,36,NA-,NA-1b-36,13
Crystal,Gem,0,,,,,,,,Gain 1꒔.,,,,The New Age,1b,37,NA-,NA-1b-37,13
Crystal,Gem,0,,,,,,,,Gain 1꒔.,,,,The New Age,1b,38,NA-,NA-1b-38,13
Crystal,Gem,0,,,,,,,,Gain 1꒔.,,,,The New Age,1b,39,NA-,NA-1b-39,13
Crystal,Gem,0,,,,,,,,Gain 1꒔.,,,,The New Age,1b,40,NA-,NA-1b-40,13
Spark,Spell,0,,,,,,,,Cast: Deal 1 damage.,,,,The New Age,1b,41,NA-,NA-1b-41,13
Player 1,Turn Order,,,,,Turn Order,,,,,,,,The New Age,1b,42,NA-,NA-1b-42,13
Player 1,Turn Order,,,,,Turn Order,,,,,,,,The New Age,1b,43,NA-,NA-1b-43,13
Player 2,Turn Order,,,,,Turn Order,,,,,,,,The New Age,1b,44,NA-,NA-1b-44,13
Player 2,Turn Order,,,,,Turn Order,,,,,,,,The New Age,1b,45,NA-,NA-1b-45,13
Player 3,Turn Order,,,,,Turn Order,,,,,,,,The New Age,1b,46,NA-,NA-1b-46,13
Player 4,Turn Order,,,,,Turn Order,,,,,,,,The New Age,1b,47,NA-,NA-1b-47,13
Wild,Turn Order,,,,,Turn Order,,,,"The player with the wild token takes a turn. Then, pass the wild token to the left.",,,,The New Age,1b,48,NA-,NA-1b-48,13
Nemesis,Turn Order,,,,,Turn Order,,,,,,,,The New Age,1b,49,NA-,NA-1b-49,13
Nemesis,Turn Order,,,,,Turn Order,,,,,,,,The New Age,1b,50,NA-,NA-1b-50,13
Players 1/2,Turn Order,,,,,Turn Order,,,,,,,,The New Age,1b,51,NA-,NA-1b-51,13
Players 1/2,Turn Order,,,,,Turn Order,,,,,,,,The New Age,1b,52,NA-,NA-1b-52,13
Players 3/4,Turn Order,,,,,Turn Order,,,,,,,,The New Age,1b,53,NA-,NA-1b-53,13
Players 3/4,Turn Order,,,,,Turn Order,,,,,,,,The New Age,1b,54,NA-,NA-1b-54,13
Turn Reminder,Reminder,,,,,,,,,"Player Turn
Casting Phase
You may Cast any of your prepped spells in opened breaches. You must Cast any of your prepped spells in closed breaches. Place cast spells on top of your discard pile as they are cast.
Main Phase
You may resolve the following actions in any order and as many times as you want:
• Play a gem or relic card
• Gain a card
• Gain a charge
• Focus a breach
• Open a breach
• Prep a spell to a breach
• Resolve a ""While prepped"" effect
• Resolve a ""To Discard"" effect
Draw Phase Place all the gems and relics that you have played this turn on top of your discard pile in any order you choose. Draw cards from the top of your deck until you have five cards in your hand.
Nemesis Turn
Main Phase
From oldest to newest, resolve the effect of each power card and the Persistent: effect of each minion card the nemesis has in play.
Draw Phase
Draw a card from the nemesis deck.
• If it is an attack card: Resolve its effect immediately.
• If it is a minion card or a power card:
Place it into play with the appropriate number of life or power tokens.
Resolve any effects following ""Immediately:"" on the card.
The rest of its effects will not be resolve this turn.
When Exhausted
• Unleash twice.
• Destroy one of your breaches.
• Discard all of your charge tokens.
• Deal excess damage (x2) to Gravehold.",,,,The New Age,1b,55,NA-,NA-1b-55,13
Turn Reminder,Reminder,,,,,,,,,"Player Turn
Casting Phase
You may Cast any of your prepped spells in opened breaches. You must Cast any of your prepped spells in closed breaches. Place cast spells on top of your discard pile as they are cast.
Main Phase
You may resolve the following actions in any order and as many times as you want:
• Play a gem or relic card
• Gain a card
• Gain a charge
• Focus a breach
• Open a breach
• Prep a spell to a breach
• Resolve a ""While prepped"" effect
• Resolve a ""To Discard"" effect
Draw Phase Place all the gems and relics that you have played this turn on top of your discard pile in any order you choose. Draw cards from the top of your deck until you have five cards in your hand.
Nemesis Turn
Main Phase
From oldest to newest, resolve the effect of each power card and the Persistent: effect of each minion card the nemesis has in play.
Draw Phase
Draw a card from the nemesis deck.
• If it is an attack card: Resolve its effect immediately.
• If it is a minion card or a power card:
Place it into play with the appropriate number of life or power tokens.
Resolve any effects following ""Immediately:"" on the card.
The rest of its effects will not be resolve this turn.
When Exhausted
• Unleash twice.
• Destroy one of your breaches.
• Discard all of your charge tokens.
• Deal excess damage (x2) to Gravehold.",,,,The New Age,1b,56,NA-,NA-1b-56,13
Turn Reminder,Reminder,,,,,,,,,"Player Turn
Casting Phase
You may Cast any of your prepped spells in opened breaches. You must Cast any of your prepped spells in closed breaches. Place cast spells on top of your discard pile as they are cast.
Main Phase
You may resolve the following actions in any order and as many times as you want:
• Play a gem or relic card
• Gain a card
• Gain a charge
• Focus a breach
• Open a breach
• Prep a spell to a breach
• Resolve a ""While prepped"" effect
• Resolve a ""To Discard"" effect
Draw Phase Place all the gems and relics that you have played this turn on top of your discard pile in any order you choose. Draw cards from the top of your deck until you have five cards in your hand.
Nemesis Turn
Main Phase
From oldest to newest, resolve the effect of each power card and the Persistent: effect of each minion card the nemesis has in play.
Draw Phase
Draw a card from the nemesis deck.
• If it is an attack card: Resolve its effect immediately.
• If it is a minion card or a power card:
Place it into play with the appropriate number of life or power tokens.
Resolve any effects following ""Immediately:"" on the card.
The rest of its effects will not be resolve this turn.
When Exhausted
• Unleash twice.
• Destroy one of your breaches.
• Discard all of your charge tokens.
• Deal excess damage (x2) to Gravehold.",,,,The New Age,1b,57,NA-,NA-1b-57,13
Turn Reminder,Reminder,,,,,,,,,"Player Turn
Casting Phase
You may Cast any of your prepped spells in opened breaches. You must Cast any of your prepped spells in closed breaches. Place cast spells on top of your discard pile as they are cast.
Main Phase
You may resolve the following actions in any order and as many times as you want:
• Play a gem or relic card
• Gain a card
• Gain a charge
• Focus a breach
• Open a breach
• Prep a spell to a breach
• Resolve a ""While prepped"" effect
• Resolve a ""To Discard"" effect
Draw Phase Place all the gems and relics that you have played this turn on top of your discard pile in any order you choose. Draw cards from the top of your deck until you have five cards in your hand.
Nemesis Turn
Main Phase
From oldest to newest, resolve the effect of each power card and the Persistent: effect of each minion card the nemesis has in play.
Draw Phase
Draw a card from the nemesis deck.
• If it is an attack card: Resolve its effect immediately.
• If it is a minion card or a power card:
Place it into play with the appropriate number of life or power tokens.
Resolve any effects following ""Immediately:"" on the card.
The rest of its effects will not be resolve this turn.
When Exhausted
• Unleash twice.
• Destroy one of your breaches.
• Discard all of your charge tokens.
• Deal excess damage (x2) to Gravehold.",,,,The New Age,1b,58,NA-,NA-1b-58,13
Stop 1b Back,Stop Card,,,,,Stop Card,,,,This is the back of Stop 1b deck. Do not open from this side.,,,,The New Age,1b,59,NA-,NA-1b-59,13
Stop 1c Back,Stop Card,,,,,Stop Card,,,,This is the back of Stop 1c deck. Do not open from this side.,,,,The New Age,1c,01,NA-,NA-1c-01,13
Eliminate,Attack,,,,,,,,,"Unleash three times.
OR
Gravehold suffers 6 damage.
OR
Any player suffers 5 damage.",,Basic,3,The New Age,1c,02,NA-,NA-1c-02,13
Crushing Storm,Power,1,,,,,,,,"To Discard: Destroy two opened breaches.
Power 1: Unleash three times.",,Basic,3,The New Age,1c,03,NA-,NA-1c-03,13
Gnashing Maw,Power,2,,,,,,,,"Power 2: Unleash. The player with the most expensive prepped spell destroys it. If that spell costs 4꒔ or less, Unleash and any player suffers 3 damage.",,Basic,3,The New Age,1c,04,NA-,NA-1c-04,13
Vivify,Attack,,,,,,,,,"If there are seven or less total flies and maggots, place five flies into play. Otherwise, any player suffers 4 damage and discards their most expensive prepped spell.",,Maggoth,3,The New Age,1c,05,NA-,NA-1c-05,13
Disperse,Attack,,,,,,,,,Unleash twice. Any player suffers 2 damage and destroys their most expensive card in hand.,,Basic,3,The New Age,1c,06,NA-,NA-1c-06,13
Savage Spawner,Minion,17,,,,,,,,Persistent: Place two flies into play.,,Maggoth,3,The New Age,1c,07,NA-,NA-1c-07,13
Gore,Attack,,,,,,,,,"Unleash twice. The player with the most expensive card in hand discards three cards in hand. Then, for each card in that player's hand that costs 2꒔ or more, that player suffers 2 damage.",,Basic,3,The New Age,1c,08,NA-,NA-1c-08,13
Hex of Destruction,Power,2,,,,,,,,"To Discard: Spend 8꒔.
Power 2: Unleash twice. Gravehold suffers 4 damage. Any player destroys the top four cards of their deck.",,Basic,3,The New Age,1c,09,NA-,NA-1c-09,13
Eternal Watcher,Minion,10,,,,,,,,"Persistent: Any player suffers 3 damage. If this minion has 6 or less life, it gains 3 life.",,Basic,3,The New Age,1c,10,NA-,NA-1c-10,13
Egg Burst,Power,1,,,,,,,,"To Discard: Destroy four cards in hand.
Power 1: Place three flies into play. Any player suffers 3 damage.",,Maggoth,3,The New Age,1c,11,NA-,NA-1c-11,13
Dement,Attack,,,,,,,,,Unleash twice. Any player suffers 1 damage and places their most expensive card in hand on top of their deck.,,Basic,2,The New Age,1c,12,NA-,NA-1c-12,13
Decay,Attack,,,,,,,,,Unleash twice. Any player or Gravehold suffers 3 damage.,,Basic,2,The New Age,1c,13,NA-,NA-1c-13,13
